department,product_name,seller_unit,price,discount,upc,url
Health & Wellness,Vicks VapoRub Original Cough Suppressant Topical Analgesic Ointment,1.76 oz,$7.49,,0032390000361,https://www.kroger.com/p/vicks-vaporub-original-cough-suppressant-topical-analgesic-ointment/0032390000361?fulfillment=PICKUP
Health & Wellness,Flintstones Complete Kids Multivitamin Gummies,70 ct,$6.59,,0001650055434,https://www.kroger.com/p/flintstones-complete-kids-multivitamin-gummies/0001650055434?fulfillment=PICKUP
Health & Wellness,Alani NU Arctic White Energy Drink,12 fl oz,$2.99,,0085064500865,https://www.kroger.com/p/alani-nu-arctic-white-energy-drink/0085064500865?fulfillment=PICKUP
Natural & Organic,BEAR Apple-Pear Strawberry Fruit Rolls,5 ct / 0.7 oz,$4.79,,0081794602007,https://www.kroger.com/p/bear-apple-pear-strawberry-fruit-rolls/0081794602007?fulfillment=PICKUP
Natural & Organic,Organic Iceberg Lettuce,1 ct,$2.59,,0000000094061,https://www.kroger.com/p/organic-iceberg-lettuce/0000000094061?fulfillment=PICKUP
Natural & Organic,Kettle Brand Sea Salt & Vinegar Potato Chips,13 oz,$4.99,,0008411412353,https://www.kroger.com/p/kettle-brand-sea-salt-vinegar-potato-chips/0008411412353?fulfillment=PICKUP
Natural & Organic,Cheetos Simply White Cheddar Flavored Cheese Puffs Snacks,8 oz,3.99,,0002840007165,https://www.kroger.com/p/cheetos-simply-white-cheddar-flavored-cheese-puffs-snacks/0002840007165?fulfillment=PICKUP
Natural & Organic,Dave's Killer Bread 21 Whole Grains & Seeds Thin-Sliced Whole Grain Organic Bread,20.5 oz,$6.49,,0001376402713,https://www.kroger.com/p/dave-s-killer-bread-21-whole-grains-seeds-thin-sliced-whole-grain-organic-bread/0001376402713?fulfillment=PICKUP
Natural & Organic,Organic Broccoli Bunch,,$2.40,,0000000094060,https://www.kroger.com/p/organic-broccoli-bunch/0000000094060?fulfillment=PICKUP
Natural & Organic,Organic Roma Tomatoes,,$0.37,,0000000094087,https://www.kroger.com/p/organic-roma-tomatoes/0000000094087?fulfillment=PICKUP
Natural & Organic,SkinnyPop Popcorn,4.4 oz,$3.79,,0085025100400,https://www.kroger.com/p/skinnypop-popcorn/0085025100400?fulfillment=PICKUP
Natural & Organic,Organic Cucumber,1 ct,$1.19,,0000000094062,https://www.kroger.com/p/organic-cucumber/0000000094062?fulfillment=PICKUP
Natural & Organic,St. Louis Style Pork Spareribs,,10.52,,0020346900000,https://www.kroger.com/p/st-louis-style-pork-spareribs/0020346900000?fulfillment=PICKUP
Natural & Organic,Clearly Canadian Mountain Blackberry Sparkling Water Beverage,11 fl oz,2.50, 2 For $5.00,0006647900006,https://www.kroger.com/p/clearly-canadian-mountain-blackberry-sparkling-water-beverage/0006647900006?fulfillment=PICKUP
Natural & Organic,Silk Unsweetened Almond Milk,1/2 gal,$3.79,,0002529300149,https://www.kroger.com/p/silk-unsweetened-almond-milk/0002529300149?fulfillment=PICKUP
Natural & Organic,Happy Egg Co. Free Range Large Brown Eggs,12 ct,$5.99,,0088742200000,https://www.kroger.com/p/happy-egg-co-free-range-large-brown-eggs/0088742200000?fulfillment=PICKUP
Natural & Organic,Vital Farms Pasture-Raised Large Brown Organic Eggs,12 ct,$8.99,,0086174500002,https://www.kroger.com/p/vital-farms-pasture-raised-large-brown-organic-eggs/0086174500002?fulfillment=PICKUP
Natural & Organic,Organic Carrots,1 ct,$1.79,,0000000094094,https://www.kroger.com/p/organic-carrots/0000000094094?fulfillment=PICKUP
Holiday,Boston International Belgium Azalea Faux Plant - Cream,1 ct,$25.76,,0070426605871,https://www.kroger.com/p/boston-international-belgium-azalea-faux-plant-cream/0070426605871?fulfillment=PICKUP
Holiday,Boston International Assorted Garden Gnome Gathering Stake,1 ct,$58.91,,0070426605958,https://www.kroger.com/p/boston-international-assorted-garden-gnome-gathering-stake/0070426605958?fulfillment=PICKUP
Holiday,New Orleans Saints Team Pride Inflatable Jack-O'-Helmet,4 ft,$119.99,,0081007944116,https://www.kroger.com/p/new-orleans-saints-team-pride-inflatable-jack-o-helmet/0081007944116?fulfillment=PICKUP
Holiday,iSi Sparkwhip Whipped Cream Chargers,24 pk,$15.99,,0008535505829,https://www.kroger.com/p/isi-sparkwhip-whipped-cream-chargers/0008535505829?fulfillment=PICKUP
Holiday,American Greetings Epic Classroom Valentine Cards for Kids,40 ct,$10.99,,0008417298264,https://www.kroger.com/p/american-greetings-epic-classroom-valentine-cards-for-kids/0008417298264?fulfillment=PICKUP
Holiday,Joiedomi Halloween Pumpkin Patch with Cat Inflatable,7 ft,,,0081002996198,https://www.kroger.com/p/joiedomi-halloween-pumpkin-patch-with-cat-inflatable/0081002996198?fulfillment=PICKUP
Holiday,Boston International Azalea Faux Plant - Beauty Belgium,1 ct,$31.28,,0070426605872,https://www.kroger.com/p/boston-international-azalea-faux-plant-beauty-belgium/0070426605872?fulfillment=PICKUP
Holiday,Fun World Spider Webs Decoration,2.1 oz,35.39,,0002316809528,https://www.kroger.com/p/fun-world-spider-webs-decoration/0002316809528?fulfillment=PICKUP
Holiday,Fun World Pumpkin Pro Colossal Carving Kit,1 ct,$81.63,,0007176503599,https://www.kroger.com/p/fun-world-pumpkin-pro-colossal-carving-kit/0007176503599?fulfillment=PICKUP
Holiday,True Fabrications Happy Holidays Floral Single Bottle Wine Bag - Black,1 ct,$24.69,,0087671802012,https://www.kroger.com/p/true-fabrications-happy-holidays-floral-single-bottle-wine-bag-black/0087671802012?fulfillment=PICKUP
Holiday,True Fabrications Feliz Navidad Cactus Single Bottle Wine Bag - Pink,1 ct,$12.59,,0084209417988,https://www.kroger.com/p/true-fabrications-feliz-navidad-cactus-single-bottle-wine-bag-pink/0084209417988?fulfillment=PICKUP
Holiday,Dionis Peppermint Twist Lip Balm & Hand Cream Gift Set,1 ct,$7.79,,0073554633122,https://www.kroger.com/p/dionis-peppermint-twist-lip-balm-hand-cream-gift-set/0073554633122?fulfillment=PICKUP
Holiday,Wilton Frozen 2 Birthday Candle,1 ct,$9.99,,0007089605376,https://www.kroger.com/p/wilton-frozen-2-birthday-candle/0007089605376?fulfillment=PICKUP
Holiday,Tom's of Maine Kids Fluoride Natural Toothpaste Silly Strawberry,5.1 oz,$4.99,,0003500097123,https://www.kroger.com/p/tom-s-of-maine-kids-fluoride-natural-toothpaste-silly-strawberry/0003500097123?fulfillment=PICKUP
Holiday,Joiedomi Christmas Snowman with Present Inflatable Decoration,7 ft,,,0081002996190,https://www.kroger.com/p/joiedomi-christmas-snowman-with-present-inflatable-decoration/0081002996190?fulfillment=PICKUP
Holiday,Mattel 2022 Holiday Barbie Doll,1 ct,34.00,,0019473500491,https://www.kroger.com/p/mattel-2022-holiday-barbie-doll/0019473500491?fulfillment=PICKUP
Holiday,Fun World Youth Pumpkin Poncho,1 ct,$44.94,,0007176512747,https://www.kroger.com/p/fun-world-youth-pumpkin-poncho/0007176512747?fulfillment=PICKUP
Holiday,Tom's of Maine Kids Fluoride-Free Natural Toothpaste Silly Strawberry,5.1 oz,$4.99,,0003500097122,https://www.kroger.com/p/tom-s-of-maine-kids-fluoride-free-natural-toothpaste-silly-strawberry/0003500097122?fulfillment=PICKUP
Holiday,Rite Lite 4.75  Silver Solid Mini Hanukkah Menorah Candles Stand,1 ct,15.99,,0008982430457,https://www.kroger.com/p/rite-lite-4-75-silver-solid-mini-hanukkah-menorah-candles-stand/0008982430457?fulfillment=PICKUP
Holiday,Annin Flagmakers Adjustable Aluminum Flagpole Bracket,5 ft,$21.72,,0002642731805,https://www.kroger.com/p/annin-flagmakers-adjustable-aluminum-flagpole-bracket/0002642731805?fulfillment=PICKUP
Holiday,Papyrus Heart Shaped Balloon Embroidered Greeting Card,1 ct,,,0005958417665,https://www.kroger.com/p/papyrus-heart-shaped-balloon-embroidered-greeting-card/0005958417665?fulfillment=PICKUP
Holiday,Mattel 2022 Holiday Barbie Doll,1 ct,34.00,,0019473500485,https://www.kroger.com/p/mattel-2022-holiday-barbie-doll/0019473500485?fulfillment=PICKUP
Holiday,Mattel 2022 Holiday Barbie Doll,1 ct,34.00,,0019473500496,https://www.kroger.com/p/mattel-2022-holiday-barbie-doll/0019473500496?fulfillment=PICKUP
Holiday,BIC BodyMark Halloween Temporary Tattoo Markers & Stencils,7 ct,$15.99,,0007033036366,https://www.kroger.com/p/bic-bodymark-halloween-temporary-tattoo-markers-stencils/0007033036366?fulfillment=PICKUP
Hardware & Home Improvement,Project Partners Single Edge Blades Safety Scraper,1 ct,$6.99,,0003579470845,https://www.kroger.com/p/project-partners-single-edge-blades-safety-scraper/0003579470845?fulfillment=PICKUP
Hardware & Home Improvement,Master Lock 1-9/16 In. W. 4-Pin Tumbler Brass Keyed Different Padlock 140D,1,$8.99,,0007164937550,https://www.kroger.com/p/master-lock-1-9-16-in-w-4-pin-tumbler-brass-keyed-different-padlock-140d/0007164937550?fulfillment=PICKUP
Hardware & Home Improvement,Master Lock Laminated Steel Padlock,1 9/16 in,$8.99,,0007164932070,https://www.kroger.com/p/master-lock-laminated-steel-padlock/0007164932070?fulfillment=PICKUP
Hardware & Home Improvement,Project Partners Felt Pads,48 pk,$6.99,,0003579470647,https://www.kroger.com/p/project-partners-felt-pads/0003579470647?fulfillment=PICKUP
Hardware & Home Improvement,Gorilla Crystal Clear Repair Tape,1 ct,$9.49,,0005242760270,https://www.kroger.com/p/gorilla-crystal-clear-repair-tape/0005242760270?fulfillment=PICKUP
Hardware & Home Improvement,Prime 6-Outlet White Surge Protector,1.5 ft,$8.99,,0005473280746,https://www.kroger.com/p/prime-6-outlet-white-surge-protector/0005473280746?fulfillment=PICKUP
Hardware & Home Improvement,Gorilla Liquid Bottle Brush & Nozzle Super Glue,0.42 oz,$11.68,,0005242775001,https://www.kroger.com/p/gorilla-liquid-bottle-brush-nozzle-super-glue/0005242775001?fulfillment=PICKUP
Hardware & Home Improvement,Project Partners Precision Screwdriver Set,6 pc,$7.49,,0003579470627,https://www.kroger.com/p/project-partners-precision-screwdriver-set/0003579470627?fulfillment=PICKUP
Hardware & Home Improvement,Project Partners Fastener Assortment Set,312 pc,$11.99,,0003579470030,https://www.kroger.com/p/project-partners-fastener-assortment-set/0003579470030?fulfillment=PICKUP
Hardware & Home Improvement,Prime Shop Cord Medium Duty Extension Cord - Black,8 ft,$9.99,,0005473210090,https://www.kroger.com/p/prime-shop-cord-medium-duty-extension-cord-black/0005473210090?fulfillment=PICKUP
Hardware & Home Improvement,Prime SnugPlug 3-Outlet Low-Profile Extension Cord - White,10 ft,$13.99,,0005473210497,https://www.kroger.com/p/prime-snugplug-3-outlet-low-profile-extension-cord-white/0005473210497?fulfillment=PICKUP
Hardware & Home Improvement,Gorilla Clear Gorilla Glue,1.75 fl oz,$8.99,,0005242745001,https://www.kroger.com/p/gorilla-clear-gorilla-glue-/0005242745001?fulfillment=PICKUP
Hardware & Home Improvement,Duck Max Strength Duct Tape - White,1 ct,$9.99,,0007535334028,https://www.kroger.com/p/duck-max-strength-duct-tape-white/0007535334028?fulfillment=PICKUP
Hardware & Home Improvement,Prime 3-Outlet Shop and Utility Extension Cord - Brown,8 ft,$9.99,,0005473210285,https://www.kroger.com/p/prime-3-outlet-shop-and-utility-extension-cord-brown/0005473210285?fulfillment=PICKUP
Hardware & Home Improvement,Filtrete Allergen Defense Furnace AC Air Filter 1000 MPR,1 pk / 20x30x1 in,$14.49,,0005111109822,https://www.kroger.com/p/filtrete-allergen-defense-furnace-ac-air-filter-1000-mpr/0005111109822?fulfillment=PICKUP
Hardware & Home Improvement,Green Gobbler Drain Clog Dissolver Twin Pack,2 ct / 31 fl oz,$31.15,,0086774900015,https://www.kroger.com/p/green-gobbler-drain-clog-dissolver-twin-pack/0086774900015?fulfillment=PICKUP
Hardware & Home Improvement,Energizer Ultimate Lithium AAA Batteries,8 pk,$22.99,,0003980013077,https://www.kroger.com/p/energizer-ultimate-lithium-aaa-batteries/0003980013077?fulfillment=PICKUP
Hardware & Home Improvement,Prime Snug Plug 3-Outlet Low-Profile Extension Cord - White,6 ft,$11.99,,0005473210495,https://www.kroger.com/p/prime-snug-plug-3-outlet-low-profile-extension-cord-white/0005473210495?fulfillment=PICKUP
Apparel & Accessories,L'EGGS Ultra Sheer Run Resist Control Top Sheer Tights,1 ct,$6.49,,0019416498066,https://www.kroger.com/p/l-eggs-ultra-sheer-run-resist-control-top-sheer-tights/0019416498066?fulfillment=PICKUP
Apparel & Accessories,LEGGS Everyday Regular Panty with Sheer Toe Q00J95 - Black,4 ct,$6.49,,0019250343184,https://www.kroger.com/p/leggs-everyday-regular-panty-with-sheer-toe-q00j95-black/0019250343184?fulfillment=PICKUP
Apparel & Accessories,Isotoner Heathered Knit Black Hoodback Women's Slippers,8/9,,,0019419419020,https://www.kroger.com/p/isotoner-heathered-knit-black-hoodback-women-s-slippers/0019419419020?fulfillment=PICKUP
Apparel & Accessories,ShedRain Windjammer Automatic Vented Compact Umbrella - Hyacinth,42 in,$15.99,,0009180622115,https://www.kroger.com/p/shedrain-windjammer-automatic-vented-compact-umbrella-hyacinth/0009180622115?fulfillment=PICKUP
Apparel & Accessories,L'EGGS Sheer Energy Medium Support Control Top Sheer Toe - Off Black,1 ct,$5.99,,0007747888814,https://www.kroger.com/p/l-eggs-sheer-energy-medium-support-control-top-sheer-toe-off-black/0007747888814?fulfillment=PICKUP
Apparel & Accessories,L'Eggs Sheer Energy Medium Support Leg Compression Sheet Tights,1 ct,$5.99,,0019416498162,https://www.kroger.com/p/l-eggs-sheer-energy-medium-support-leg-compression-sheet-tights/0019416498162?fulfillment=PICKUP
Apparel & Accessories,Kiwi Dark Brown Leather Rawhide,1 PAIR,$5.99,,0003160066710,https://www.kroger.com/p/kiwi-dark-brown-leather-rawhide/0003160066710?fulfillment=PICKUP
Apparel & Accessories,ShedRain Adult Poncho - Black,1 ct,$6.99,,0009180622112,https://www.kroger.com/p/shedrain-adult-poncho-black/0009180622112?fulfillment=PICKUP
Apparel & Accessories,Kiwi Camp Dry Heavy Duty Water Repellent,10.5 oz,$23.94,,0003160070410,https://www.kroger.com/p/kiwi-camp-dry-heavy-duty-water-repellent/0003160070410?fulfillment=PICKUP
Apparel & Accessories,LEGGS EVERYDAY Plus Size Knee High Sheer Toe Q00J99 Nude one size,10 pk,$6.49,,0019606282170,https://www.kroger.com/p/leggs-everyday-plus-size-knee-high-sheer-toe-q00j99-nude-one-size/0019606282170?fulfillment=PICKUP
Apparel & Accessories,L'Eggs Everday Regular Pantyhose - Nude,4 pk,$6.49,,0019250343716,https://www.kroger.com/p/l-eggs-everday-regular-pantyhose-nude/0019250343716?fulfillment=PICKUP
Apparel & Accessories,KIWI Quick Dry Sneaker Cleaner,5.5 oz,$8.49,,0003160000164,https://www.kroger.com/p/kiwi-quick-dry-sneaker-cleaner/0003160000164?fulfillment=PICKUP
Apparel & Accessories,LEGGS EVERYDAY Plus Size Knee High Sheer Toe Q00J99 Off Black one size,10 pk,$6.49,,0019606282171,https://www.kroger.com/p/leggs-everyday-plus-size-knee-high-sheer-toe-q00j99-off-black-one-size/0019606282171?fulfillment=PICKUP
Apparel & Accessories,KIWI Sneaker No-Tie Laces - Black,1 ct,$8.49,,0003160000194,https://www.kroger.com/p/kiwi-sneaker-no-tie-laces-black/0003160000194?fulfillment=PICKUP
Apparel & Accessories,L'eggs Sheer Energy Medium Support Sheer Pantyhose - Nude,1 ct,$5.99,,0019416498166,https://www.kroger.com/p/l-eggs-sheer-energy-medium-support-sheer-pantyhose-nude/0019416498166?fulfillment=PICKUP
Apparel & Accessories,L'Eggs Everyday Knee High Pantyhose - Suntan,10 pk,$6.49,,0019250343202,https://www.kroger.com/p/l-eggs-everyday-knee-high-pantyhose-suntan/0019250343202?fulfillment=PICKUP
Apparel & Accessories,Hanes Men's Cushion No-Show Socks - 6 pk - Black,6-12,,,0003825766114,https://www.kroger.com/p/hanes-men-s-cushion-no-show-socks-6-pk-black/0003825766114?fulfillment=PICKUP
Bath,Mind Reader Stainless Steel Toothbrush Holder,2 pk,$19.99,,0088753005877,https://www.kroger.com/p/mind-reader-stainless-steel-toothbrush-holder/0088753005877?fulfillment=PICKUP
Bath,iDesign Formbu Soap Pump,1 ct,,,0008149285342,https://www.kroger.com/p/idesign-formbu-soap-pump/0008149285342?fulfillment=PICKUP
Bath,Mind Reader Bamboo Mildew Resistant Bath Mat,1 ct,,,0088753002044,https://www.kroger.com/p/mind-reader-bamboo-mildew-resistant-bath-mat/0088753002044?fulfillment=PICKUP
Bath,iDesign Clarity 3-Compartment Tray - Clear,1 ct,,,0008149239580,https://www.kroger.com/p/idesign-clarity-3-compartment-tray-clear/0008149239580?fulfillment=PICKUP
Bath,iDesign Formbu Bamboo Tissue Box Cover - Natural,1 ct,$21.48,,0008149285442,https://www.kroger.com/p/idesign-formbu-bamboo-tissue-box-cover-natural/0008149285442?fulfillment=PICKUP
Bath,iDesign Cade Bath Accessories Set - Black,4 pc,,,0008149228737,https://www.kroger.com/p/idesign-cade-bath-accessories-set-black/0008149228737?fulfillment=PICKUP
Bath,Spa Check Denim Textured Bath Towel Set,6 pc,$30.99,,0082232411826,https://www.kroger.com/p/spa-check-denim-textured-bath-towel-set/0082232411826?fulfillment=PICKUP
Bath,Mind Reader Freestanding Toilet Paper Holder - Black,1 ct,,,0088753006020,https://www.kroger.com/p/mind-reader-freestanding-toilet-paper-holder-black/0088753006020?fulfillment=PICKUP
Bath,iDesign Nogu Bath Accessory Set,3 pc,$44.99,,0008149202555,https://www.kroger.com/p/idesign-nogu-bath-accessory-set/0008149202555?fulfillment=PICKUP
Bath,Ovente Lighted Standing Vanity Makeup Mirror with 5X Magnification,9.5 in,,,0081466702124,https://www.kroger.com/p/ovente-lighted-standing-vanity-makeup-mirror-with-5x-magnification/0081466702124?fulfillment=PICKUP
Bath,iDesign York Lyra Towel Stand,1 ct,,,0008149262770,https://www.kroger.com/p/idesign-york-lyra-towel-stand/0008149262770?fulfillment=PICKUP
Bath,Amadour Textured Cuff White Bath Towel Set,6 pc,$34.22,,0082232411894,https://www.kroger.com/p/amadour-textured-cuff-white-bath-towel-set/0082232411894?fulfillment=PICKUP
Bath,InterDesign Eva Soap Pump - Clear,1 ct,$46.88,,0008149255220,https://www.kroger.com/p/interdesign-eva-soap-pump-clear/0008149255220?fulfillment=PICKUP
Bath,Decko Products Chrome Hanging Toilet Tissue Holder - Silver,1 ct,$10.71,,0072511338090,https://www.kroger.com/p/decko-products-chrome-hanging-toilet-tissue-holder-silver/0072511338090?fulfillment=PICKUP
Bath,iDesign York Boutique Tissue Box Holder - White,1 ct,$25.88,,0008149274131,https://www.kroger.com/p/idesign-york-boutique-tissue-box-holder-white/0008149274131?fulfillment=PICKUP
Bath,Everyday Living Brandon Shower Curtain - Blue Green/Mineral,1 ct,$12.99,,0004122669585,https://www.kroger.com/p/everyday-living-brandon-shower-curtain-blue-green-mineral/0004122669585?fulfillment=PICKUP
Bath,iDesign Olivia Bronze Boutique Tissue Holder - Brown,1 ct,$23.40,,0008149226881,https://www.kroger.com/p/idesign-olivia-bronze-boutique-tissue-holder-brown/0008149226881?fulfillment=PICKUP
Cleaning and Household,Kleenex Ultra Soft Facial Tissues Cube Box,1 ct,$1.89,,0003600054277,https://www.kroger.com/p/kleenex-ultra-soft-facial-tissues-cube-box/0003600054277?fulfillment=PICKUP
Cleaning and Household,Kleenex Trusted Care Facial Tissues Flat Box,4 ct,$7.49,,0003600054305,https://www.kroger.com/p/kleenex-trusted-care-facial-tissues-flat-box/0003600054305?fulfillment=PICKUP
