department,product_name,seller_unit,price,discount,upc,url
Apparel & Accessories,L'EGGS Ultra Sheer Run Resist Control Top Sheer Toe - Coffee,1 ct,$6.49,,0019416498064,https://www.kroger.com/p/l-eggs-ultra-sheer-run-resist-control-top-sheer-toe-coffee/0019416498064?fulfillment=PICKUP
Apparel & Accessories,L'Eggs Silken Mist Ultra Sheer Run Resist Control Top Sheer Toe - Coffee B,1 ct,$6.49,,0019416498063,https://www.kroger.com/p/l-eggs-silken-mist-ultra-sheer-run-resist-control-top-sheer-toe-coffee-b/0019416498063?fulfillment=PICKUP
Sporting Goods,South Bend Size 7 Solid Brass Snap Swivel,1 ct,$7.35,,0003936412245,https://www.kroger.com/p/south-bend-size-7-solid-brass-snap-swivel/0003936412245?fulfillment=PICKUP
Dining,HD Designs Outdoors Stemless Wine Cup - Green,18.5 oz / 1 ct,$3.99,,0004122686752,https://www.kroger.com/p/hd-designs-outdoors-stemless-wine-cup-green/0004122686752?fulfillment=PICKUP
Hardware & Home Improvement,Filtrete High Performance Furnace AC Air Filter 1500 MPR,1 pk / 14x25x1,$18.57,,0005111102004,https://www.kroger.com/p/filtrete-high-performance-furnace-ac-air-filter-1500-mpr/0005111102004?fulfillment=PICKUP
Holiday,Seattle Seahawks Team Pride Inflatable Jack-O'-Helmet,4 ft,$119.99,,0081007944123,https://www.kroger.com/p/seattle-seahawks-team-pride-inflatable-jack-o-helmet/0081007944123?fulfillment=PICKUP
Holiday,San Francisco 49ers Team Pride Inflatable Jack-O'-Helmet,4 ft,$119.99,,0081007944122,https://www.kroger.com/p/san-francisco-49ers-team-pride-inflatable-jack-o-helmet/0081007944122?fulfillment=PICKUP
Holiday,Occasions Inflatable Color Changing Ghost,5 ft,$34.99,,0002675371374,https://www.kroger.com/p/occasions-inflatable-color-changing-ghost/0002675371374?fulfillment=PICKUP
Bath,"Caldona 48"" Wide x 32"" Tall LED Mirror w/ Defogger",1,$672.95,,0081001457416,https://www.kroger.com/p/caldona-48-wide-x-32-tall-led-mirror-w-defogger/0081001457416?fulfillment=PICKUP
Holiday,Craftmix Mint Mojito Cocktail Mixer,12 ct / 2.96 oz,$14.99,,0086000489391,https://www.kroger.com/p/craftmix-mint-mojito-cocktail-mixer/0086000489391?fulfillment=PICKUP
Toys & Learnings,Banzai Drop Zone Outdoor Inflatable Water Park for Kids Ages 5 Years and Up,1 Piece,$627.29,,0019112440608,https://www.kroger.com/p/banzai-drop-zone-outdoor-inflatable-water-park-for-kids-ages-5-years-and-up/0019112440608?fulfillment=PICKUP
Holiday,Wilton Red Vein Candy Eyeballs,1 ct,$7.66,,0007089620167,https://www.kroger.com/p/wilton-red-vein-candy-eyeballs/0007089620167?fulfillment=PICKUP
Toys & Learnings,BabyFanatic Wood Rattle 2 Pack - NHL Las Vegas Golden Knights - Officially Licensed Baby Toy,1 unit,$24.06,,0070598801476,https://www.kroger.com/p/babyfanatic-wood-rattle-2-pack-nhl-las-vegas-golden-knights-officially-licensed-baby-toy/0070598801476?fulfillment=PICKUP
Toys & Learnings,Intex Explorer 300 Inflatable Fishing 3 Person Raft Boat w/ Pump & Oars (3 Pack),1 Set,$91.99,,0084002381177,https://www.kroger.com/p/intex-explorer-300-inflatable-fishing-3-person-raft-boat-w-pump-oars-3-pack-/0084002381177?fulfillment=PICKUP
Bath and Diapering,Comforts Big Deal! Baby Wash & Shampoo,18 fl oz,$5.29,,0004126000234,https://www.kroger.com/p/comforts-big-deal-baby-wash-shampoo/0004126000234?fulfillment=PICKUP
Bath and Diapering,Pampers Baby-Dry Size 3 Baby Diapers,,,,0003700086223,https://www.kroger.com/p/pampers-baby-dry-size-3-baby-diapers/0003700086223?fulfillment=PICKUP
Bath and Diapering,Pampers Cruisers Size 6 Baby Diapers,,,,0003700075261,https://www.kroger.com/p/pampers-cruisers-size-6-baby-diapers/0003700075261?fulfillment=PICKUP
Bath and Diapering,Goodnites Disposable Bed Mats,9 ct,$10.49,,0003600032519,https://www.kroger.com/p/goodnites-disposable-bed-mats/0003600032519?fulfillment=PICKUP
Bath and Diapering,Comforts Baby Lotion,16.9 fl oz,$1.99,,0004126001269,https://www.kroger.com/p/comforts-baby-lotion/0004126001269?fulfillment=PICKUP
Bath and Diapering,Aquaphor Baby Healing Ointment,14 oz,15.99,,0007214063386,https://www.kroger.com/p/aquaphor-baby-healing-ointment/0007214063386?fulfillment=PICKUP
Bath and Diapering,Huggies Snug and Dry Baby Diapers Size 1,38 ct,$9.49,,0003600051462,https://www.kroger.com/p/huggies-snug-and-dry-baby-diapers-size-1/0003600051462?fulfillment=PICKUP
Bath and Diapering,Ninjamas Small/Medium Boy's Nighttime Potty Training Pants Super Pack,,,,0003700062821,https://www.kroger.com/p/ninjamas-small-medium-boy-s-nighttime-potty-training-pants-super-pack/0003700062821?fulfillment=PICKUP
Bath and Diapering,Comforts Diaper Pail Refill Bags,1 ct,$5.49,,0004126037217,https://www.kroger.com/p/comforts-diaper-pail-refill-bags/0004126037217?fulfillment=PICKUP
Bath and Diapering,Comforts Vitamin A & D Diaper Rash Ointment,4 oz,$4.79,,0004126035517,https://www.kroger.com/p/comforts-vitamin-a-d-diaper-rash-ointment/0004126035517?fulfillment=PICKUP
Bath and Diapering,Hello Bello Bolt Babes & Woodland Animals Print Size 4 Baby Diapers,74 ct,$23.99,,0081000718831,https://www.kroger.com/p/hello-bello-bolt-babes-woodland-animals-print-size-4-baby-diapers/0081000718831?fulfillment=PICKUP
Bath and Diapering,Eucerin Aquaphor 3-in-1 Diaper Rash Cream,3.5 oz,6.59,,0007214000250,https://www.kroger.com/p/eucerin-aquaphor-3-in-1-diaper-rash-cream/0007214000250?fulfillment=PICKUP
Bath and Diapering,Hello Bello Baby Wipes,3 pk / 60 ct,6.99,,0085000049401,https://www.kroger.com/p/hello-bello-baby-wipes/0085000049401?fulfillment=PICKUP
Bath and Diapering,Mr. Bubble Foam Soap Twin Pack,2 ct / 8 oz,$6.99,,0073530329102,https://www.kroger.com/p/mr-bubble-foam-soap-twin-pack/0073530329102?fulfillment=PICKUP
Bath and Diapering,Pampers Easy Ups Boys Size 3T-4T Potty Training Underwear,66 ct,$27.99,,0003700076469,https://www.kroger.com/p/pampers-easy-ups-boys-size-3t-4t-potty-training-underwear/0003700076469?fulfillment=PICKUP
Bath and Diapering,Comforts Size 1 Day or Night Baby Diapers,,,,0004126001334,https://www.kroger.com/p/comforts-size-1-day-or-night-baby-diapers/0004126001334?fulfillment=PICKUP
Bath and Diapering,Pampers Swaddlers Sweet Dreams Baby Wipes,168 ct,$6.79,,0003077201879,https://www.kroger.com/p/pampers-swaddlers-sweet-dreams-baby-wipes/0003077201879?fulfillment=PICKUP
Bath and Diapering,Huggies Snug and Dry Baby Diapers Size 2,34 ct,$9.49,,0003600051469,https://www.kroger.com/p/huggies-snug-and-dry-baby-diapers-size-2/0003600051469?fulfillment=PICKUP
Bath and Diapering,Honest Fragrance Free Baby Wipes,288 ct,$19.99,,0081781001468,https://www.kroger.com/p/honest-fragrance-free-baby-wipes/0081781001468?fulfillment=PICKUP
Bath and Diapering,Pampers Cruisers 360 Fit Size 4 Baby Diapers,,,,0003700071486,https://www.kroger.com/p/pampers-cruisers-360-fit-size-4-baby-diapers/0003700071486?fulfillment=PICKUP
Bath and Diapering,Huggies Natural Care Unscented Sensitive Baby Wipes,3 ct,$18.49,,0003600053613,https://www.kroger.com/p/huggies-natural-care-unscented-sensitive-baby-wipes/0003600053613?fulfillment=PICKUP
Bath and Diapering,Huggies Snug and Dry Baby Diapers Size 3,88 ct,$24.99,,0003600054647,https://www.kroger.com/p/huggies-snug-and-dry-baby-diapers-size-3/0003600054647?fulfillment=PICKUP
Toys & Learnings,Bleacher Creatures Marvel Kate Bishop (Hawkeye) 8  Kuricha Sitting Plush,Each,$22.99,,0084079012228,https://www.kroger.com/p/bleacher-creatures-marvel-kate-bishop-hawkeye-8-kuricha-sitting-plush/0084079012228?fulfillment=PICKUP
Bath and Diapering,Comforts Size 2 Day or Night Baby Diapers,,,,0004126001335,https://www.kroger.com/p/comforts-size-2-day-or-night-baby-diapers/0004126001335?fulfillment=PICKUP
Bath and Diapering,Comforts Baby Shampoo,13.6 fl oz,$1.99,,0004126001266,https://www.kroger.com/p/comforts-baby-shampoo/0004126001266?fulfillment=PICKUP
Toys & Learnings,12-Pack Intex River Rat 48  Inflatable Tubes For Lake/Pool/River | 12 x 68209E,1 Piece,$111.99,,0074427130469,https://www.kroger.com/p/12-pack-intex-river-rat-48-inflatable-tubes-for-lake-pool-river-12-x-68209e/0074427130469?fulfillment=PICKUP
Toys & Learnings,LANGXUN Outdoor Kid Mini Trampoline w/ Safety Net Enclosure and Basketball Hoop,1 Piece,$167.99,,0060811943119,https://www.kroger.com/p/langxun-outdoor-kid-mini-trampoline-w-safety-net-enclosure-and-basketball-hoop/0060811943119?fulfillment=PICKUP
Toys & Learnings,Bleacher Creatures New Orleans Pelicans Pierre 10  Mascot Plush Figures,Each,$26.99,,0084079012364,https://www.kroger.com/p/bleacher-creatures-new-orleans-pelicans-pierre-10-mascot-plush-figures/0084079012364?fulfillment=PICKUP
Toys & Learnings,Gymax 48'' Hexagonal Kids Trampoline Recreational Bounce Jumper W/Foam Padded Handrails,1 unit,$108.83,,0067427604024,https://www.kroger.com/p/gymax-48-hexagonal-kids-trampoline-recreational-bounce-jumper-w-foam-padded-handrails/0067427604024?fulfillment=PICKUP
Toys & Learnings,Teddy Bear | Pennie Purple Faux Fur Bear | 32 Inches Violet,32,$56.99,,0081007740032,https://www.kroger.com/p/teddy-bear-pennie-purple-faux-fur-bear-32-inches-violet/0081007740032?fulfillment=PICKUP
Toys & Learnings,JumpKing 12 x 17 Foot Large Rectangular Trampoline with Safety Net Wall Siding,1 Piece,$954.99,,0009022256265,https://www.kroger.com/p/jumpking-12-x-17-foot-large-rectangular-trampoline-with-safety-net-wall-siding/0009022256265?fulfillment=PICKUP
Toys & Learnings,"78 in. Giant Flamingo Ride, Pink",1,$44.19,,0065420479771,https://www.kroger.com/p/78-in-giant-flamingo-ride-pink/0065420479771?fulfillment=PICKUP
Toys & Learnings,Disney Minnie Hand Puppet Medium Plush New With Tags,1,$53.99,,0041234152674,https://www.kroger.com/p/disney-minnie-hand-puppet-medium-plush-new-with-tags/0041234152674?fulfillment=PICKUP
Toys & Learnings,Disney Parks Minnie Mouse Americana Plush Small 11in New With Tag,1,$23.99,,0040091681354,https://www.kroger.com/p/disney-parks-minnie-mouse-americana-plush-small-11in-new-with-tag/0040091681354?fulfillment=PICKUP
Toys & Learnings,Mary Meyer Marshmallow Puttling Whale Plush,1 Unit,$15.99,,0071977153511,https://www.kroger.com/p/mary-meyer-marshmallow-puttling-whale-plush/0071977153511?fulfillment=PICKUP
Toys & Learnings,Curtain Critters ALBYGF080909SET Plush Safari Giraffe Curtain Tieback Set- 2,1,$31.97,,0089929000231,https://www.kroger.com/p/curtain-critters-albygf080909set-plush-safari-giraffe-curtain-tieback-set-2/0089929000231?fulfillment=PICKUP
Toys & Learnings,"Vos Oasis 4 Ft Foam Pool Noodle for Kids and Adults, Lavender Secret (3 Pack)",1 Piece,$64.99,,0019380231289,https://www.kroger.com/p/vos-oasis-4-ft-foam-pool-noodle-for-kids-and-adults-lavender-secret-3-pack-/0019380231289?fulfillment=PICKUP
Toys & Learnings,Warmies - Regular - Dauschund,1,$30.12,,0081601802356,https://www.kroger.com/p/warmies-regular-dauschund/0081601802356?fulfillment=PICKUP
Toys & Learnings,playgo 2393 Animals Stacking Tower - 8 Piece,8,$15.14,,0019116202393,https://www.kroger.com/p/playgo-2393-animals-stacking-tower-8-piece/0019116202393?fulfillment=PICKUP
Holiday,Fun World Cat Eyes Makeup Kit,1 ct,$34.24,,0002316825240,https://www.kroger.com/p/fun-world-cat-eyes-makeup-kit/0002316825240?fulfillment=PICKUP
Holiday,Joiedomi Halloween Scary Tree Inflatable,8 ft,,,0081235503708,https://www.kroger.com/p/joiedomi-halloween-scary-tree-inflatable/0081235503708?fulfillment=PICKUP
Holiday,iSi Sparkwhip Whipped Cream Chargers,24 pk,$15.99,,0008535505829,https://www.kroger.com/p/isi-sparkwhip-whipped-cream-chargers/0008535505829?fulfillment=PICKUP
Holiday,Glitzhome Glittered Pine Cone Christmas Wreath with Warm White LED Lights,24 x 5.12 in,$57.99,,0694132710551,https://www.kroger.com/p/glitzhome-glittered-pine-cone-christmas-wreath-with-warm-white-led-lights/0694132710551?fulfillment=PICKUP
Toys & Learnings,Disney Parks Mickey Mouse Candy Apple Plush New With Tags,1,$27.99,,0040002069843,https://www.kroger.com/p/disney-parks-mickey-mouse-candy-apple-plush-new-with-tags/0040002069843?fulfillment=PICKUP
Holiday,Mattel 2022 Holiday Barbie Doll,1 ct,34.00,,0019473500491,https://www.kroger.com/p/mattel-2022-holiday-barbie-doll/0019473500491?fulfillment=PICKUP
Holiday,Hempz Sweet Pineapple & Honey Melon Gift Set,1 ct,$22.00,,0067628004755,https://www.kroger.com/p/hempz-sweet-pineapple-honey-melon-gift-set/0067628004755?fulfillment=PICKUP
Holiday,New York Jets Team Pride Inflatable Jack-O'-Helmet,4 ft,$119.99,,0081007944118,https://www.kroger.com/p/new-york-jets-team-pride-inflatable-jack-o-helmet/0081007944118?fulfillment=PICKUP
Holiday,Rite Lite 4.75  Silver Solid Mini Hanukkah Menorah Candles Stand,1 ct,15.99,,0008982430457,https://www.kroger.com/p/rite-lite-4-75-silver-solid-mini-hanukkah-menorah-candles-stand/0008982430457?fulfillment=PICKUP
Holiday,Kansas City Chiefs Team Pride Inflatable Jack-O'-Helmet,4 ft,$119.99,,0081007944110,https://www.kroger.com/p/kansas-city-chiefs-team-pride-inflatable-jack-o-helmet/0081007944110?fulfillment=PICKUP
Holiday,New Orleans Saints Team Pride Inflatable Jack-O'-Helmet,4 ft,$119.99,,0081007944116,https://www.kroger.com/p/new-orleans-saints-team-pride-inflatable-jack-o-helmet/0081007944116?fulfillment=PICKUP
Holiday,Wilton Frozen 2 Bakery Bag,1 ct,,,0007089605798,https://www.kroger.com/p/wilton-frozen-2-bakery-bag/0007089605798?fulfillment=PICKUP
Holiday,Fun World Pumpkin Pro Colossal Carving Kit,1 ct,$81.63,,0007176503599,https://www.kroger.com/p/fun-world-pumpkin-pro-colossal-carving-kit/0007176503599?fulfillment=PICKUP
Holiday,Hempz Apricot & Clementine Gift Set,1 ct,$22.00,,0067628004757,https://www.kroger.com/p/hempz-apricot-clementine-gift-set/0067628004757?fulfillment=PICKUP
Holiday,Simple Living Solutions Universal Gutter Shingle Clips 50 Count,50 ct,8.99,,0085479000524,https://www.kroger.com/p/simple-living-solutions-universal-gutter-shingle-clips-50-count/0085479000524?fulfillment=PICKUP
Holiday,American Greetings Epic Classroom Valentine Cards for Kids,40 ct,7.70,,0008417298264,https://www.kroger.com/p/american-greetings-epic-classroom-valentine-cards-for-kids/0008417298264?fulfillment=PICKUP
Holiday,True Fabrications Noel Single Bottle Wine Bag - Pink/Salmon,1 ct,$24.69,,0087671802041,https://www.kroger.com/p/true-fabrications-noel-single-bottle-wine-bag-pink-salmon/0087671802041?fulfillment=PICKUP
Dining,Spiegelau Craft IPA Beer Glasses 2 Pack - Clear,2 pk,$29.99,,0400332227331,https://www.kroger.com/p/spiegelau-craft-ipa-beer-glasses-2-pack-clear/0400332227331?fulfillment=PICKUP
Dining,Hampton Forge Brocade Hammered Flatware Set - Silver,20 pc,$34.99,,0073365216174,https://www.kroger.com/p/hampton-forge-brocade-hammered-flatware-set-silver/0073365216174?fulfillment=PICKUP
Dining,HD Designs Outdoors Tall Glass Bottle with Sleeve & Loop - Green,20 oz,$14.99,,0004122686892,https://www.kroger.com/p/hd-designs-outdoors-tall-glass-bottle-with-sleeve-loop-green/0004122686892?fulfillment=PICKUP
Holiday,Joiedomi Halloween Pumpkin Patch with Cat Inflatable,7 ft,,,0081002996198,https://www.kroger.com/p/joiedomi-halloween-pumpkin-patch-with-cat-inflatable/0081002996198?fulfillment=PICKUP
Dining,Tervis Tumbler - Clear,16 oz,$23.74,,0009359700506,https://www.kroger.com/p/tervis-tumbler-clear/0009359700506?fulfillment=PICKUP
Dining,Mikasa Gourmet Basics 3 Tier Market Basket,1 ct,,,0088599114605,https://www.kroger.com/p/mikasa-gourmet-basics-3-tier-market-basket/0088599114605?fulfillment=PICKUP
Dining,True Fabrications Quilted Purse Wine Bag - Turquoise,1 ct,$27.29,,0087671804317,https://www.kroger.com/p/true-fabrications-quilted-purse-wine-bag-turquoise/0087671804317?fulfillment=PICKUP
Dining,HD Designs Outdoors Stemless Wine Cup - Red,18.5 oz / 1 ct,$3.99,,0004122686749,https://www.kroger.com/p/hd-designs-outdoors-stemless-wine-cup-red/0004122686749?fulfillment=PICKUP
Dining,HD Designs Outdoors Tall Glass Bottle with Sleeve & Loop - Orange,20 oz,$15.39,,0004122686889,https://www.kroger.com/p/hd-designs-outdoors-tall-glass-bottle-with-sleeve-loop-orange/0004122686889?fulfillment=PICKUP
Dining,HD Designs Outdoors Stemless Wine Cup - Purple,18.5 oz / 1 ct,$3.99,,0004122686748,https://www.kroger.com/p/hd-designs-outdoors-stemless-wine-cup-purple/0004122686748?fulfillment=PICKUP
Dining,True Fabrications Host Freeze Cooling Martini Cups - Gray/Clear,2 pk,$54.59,,0087671803310,https://www.kroger.com/p/true-fabrications-host-freeze-cooling-martini-cups-gray-clear/0087671803310?fulfillment=PICKUP
Dining,HD Designs Outdoors Tall Glass Bottle with Sleeve & Loop - White,20 oz,$15.39,,0004122686888,https://www.kroger.com/p/hd-designs-outdoors-tall-glass-bottle-with-sleeve-loop-white/0004122686888?fulfillment=PICKUP
Dining,HD Designs Outdoors Assorted Condiment Bowls,3.94 in / 4 pk,$4.49,,0004122686729,https://www.kroger.com/p/hd-designs-outdoors-assorted-condiment-bowls/0004122686729?fulfillment=PICKUP
Dining,HD Designs Outdoors Assorted Flatware Set - Cool,12 pc,$3.99,,0004122686737,https://www.kroger.com/p/hd-designs-outdoors-assorted-flatware-set-cool/0004122686737?fulfillment=PICKUP
Dining,True Stem Spring Wine Glass Charms,6 pk,$36.39,,0087671802390,https://www.kroger.com/p/true-stem-spring-wine-glass-charms/0087671802390?fulfillment=PICKUP
Dining,HD Designs Outdoors Pasta Bowl Multipack,8.63 in / 4 pk,$5.52,,0004122686725,https://www.kroger.com/p/hd-designs-outdoors-pasta-bowl-multipack/0004122686725?fulfillment=PICKUP
Dining,True Fabrications Birthday Wine Gift Bag,1 ct,$22.09,,0087671802785,https://www.kroger.com/p/true-fabrications-birthday-wine-gift-bag/0087671802785?fulfillment=PICKUP
Dining,Arrow Plastic Sip-A-Bowl Assorted Plastic Round Bowl with Straw,4 pk,$24.47,,0007065226544,https://www.kroger.com/p/arrow-plastic-sip-a-bowl-assorted-plastic-round-bowl-with-straw/0007065226544?fulfillment=PICKUP
Dining,HD Designs Outdoors Cereal Bowls - Cool,5.63 in / 4pk,$4.49,,0004122686728,https://www.kroger.com/p/hd-designs-outdoors-cereal-bowls-cool/0004122686728?fulfillment=PICKUP
Dining,Hampton Forge Alessi Flatware Set - Silver,20 pc,$34.99,,0073365216172,https://www.kroger.com/p/hampton-forge-alessi-flatware-set-silver/0073365216172?fulfillment=PICKUP
Bath,vidaXL Bathroom Mirror Gray 23.6 x0.6 x14.6  Engineered Wood,"23.6"" x 0.6"" x 14.6""",$27.99,,0872028621928,https://www.kroger.com/p/vidaxl-bathroom-mirror-gray-23-6-x0-6-x14-6-engineered-wood/0872028621928?fulfillment=PICKUP
Bath,"Home Basics Marble Ceramic 4 Piece Bath Accessory Set, White",1 Unit,$22.99,,0019422072371,https://www.kroger.com/p/home-basics-marble-ceramic-4-piece-bath-accessory-set-white/0019422072371?fulfillment=PICKUP
Dining,RoomMates Smoother & Knife Kit,2 pc,$13.32,,0003487818832,https://www.kroger.com/p/roommates-smoother-knife-kit/0003487818832?fulfillment=PICKUP
Bath,Mirror Wall Mounted Cabinet For the Bathroom and Vanity with Adjustable Shelves white,1 unit,,,0065135523155,https://www.kroger.com/p/mirror-wall-mounted-cabinet-for-the-bathroom-and-vanity-with-adjustable-shelves-white/0065135523155?fulfillment=PICKUP
